,tweet_processed,finer_updated,idx,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_combined
3287,destitut illig apar better came heard station today 3operc 1 state u honest think countri need 5 mill someon grow food eat,"['deserving_undeserving_of_resources', 'societal_critique']",95879,0.0108357537537813,0.8061354160308838,0.1830288767814636,0.9891642928123474
3288,youv got lot problem right worri drug addict shit sidewalk clean start preach rest countri,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",95905,0.0047759525477886,0.9461511373519896,0.0490728728473186,0.9952240101993084
3289,there tim horton ottawa went besid shepherd good hope shelter there citi bylaw restaur must provid bathroom facil citi waiv tim horton wouldnt smelli poor shitter,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",95952,0.0576811023056507,0.1187283843755722,0.8235905170440674,0.9423189014196396
3290,sound like typic glendal they'll fit right,['harmful_generalization'],96077,0.2023276537656784,0.1576693803071975,0.6400030255317688,0.7976724058389664
3291,group that disproportion overrepres 5150 psychiatr hold hollywood actress,['harmful_generalization'],96107,0.0128810349851846,0.515891432762146,0.4712274670600891,0.9871188998222352
3292,place like allow tent citi place pay stipend it absolut lifestyl choic lot,['solutions_interventions'],96108,0.1038480699062347,0.1184378191828727,0.7777141332626343,0.896151952445507
3293,least expand convent center convert shelter drugshootingden,"['harmful_generalization', 'not_in_my_backyard']",96164,0.0230133850127458,0.5919145345687866,0.3850720822811126,0.9769866168498992
3294,weird encamp next mansion also next kfc,['not_in_my_backyard'],96189,0.0116123752668499,0.7713598012924194,0.2170277684926986,0.988387569785118
3295,humanitarian way manag challeng reloc cold winter state warm weather state exist program i'm think,['solutions_interventions'],96225,0.2256786376237869,0.0626187324523925,0.7117025852203369,0.7743213176727295
3296,everi penni give go help poor amp red bluff,['solutions_interventions'],96252,0.2707284688949585,0.043352048844099,0.685919463634491,0.72927151247859
3297,nobodi want pay tax money buy drug get wors like bay area everywher someth chang current plan work,"['government_critique', 'solutions_interventions']",96287,0.0070460308343172,0.9161379337310792,0.076816014945507,0.9929539486765862
3298,hey nick qualifi amount public assist also need address pay rent definit mean one need fals,['money_aid_resource_allocation'],96303,0.0240354463458061,0.4847650825977325,0.4911994636058807,0.9759645462036132
3299,lower class poor amp ppl make less 50k year matter outsid,['deserving_undeserving_of_resources'],96323,0.0098180845379829,0.6516931653022766,0.338488757610321,0.9901819229125975
3300,special california…they libtard billionair live libtard,['government_critique'],96328,0.0159718003123998,0.6955382823944092,0.28848996758461,0.9840282499790192
3301,stupid politician enact law make senior unemploy california ab5 option may social secur rais 75 mani would becom politician kill abil work get exempt amp make loss earli file,"['government_critique', 'solutions_interventions']",96387,0.0076014776714146,0.9119625091552734,0.0804359391331672,0.9923984482884408
3302,live liber ass bay area tire white democrat pretend care illeg immigr minor condit live gross prey us brown folk focus white kill us,"['deserving_undeserving_of_resources', 'government_critique']",96424,0.0081733530387282,0.902777135372162,0.0890494212508201,0.991826556622982
3303,palo alto much differ realli,,96457,0.0399183295667171,0.1723140627145767,0.7877675890922546,0.9600816518068314
3304,fifth largest economi world except amount natur resourc yet run 25 billion dollar deficit 175000 big govern homeboy,"['money_aid_resource_allocation', 'government_critique']",96492,0.0286394357681274,0.7193563580513,0.2520042359828949,0.971360594034195
3305,let loos street would steal everyon,['harmful_generalization'],96524,0.0340713821351528,0.6876385807991028,0.2782900631427765,0.9659286439418792
3306,fog thick cant even see,['personal_interaction_observation_of_homelessness'],96565,0.0169275365769863,0.8167749047279358,0.1662975251674652,0.983072429895401
3307,fair though polici like lot liber citi hell la give free suppli shoot 650 month,"['money_aid_resource_allocation', 'government_critique']",96588,0.060319997370243,0.2862204015254974,0.6534596085548401,0.9396800100803376
3308,tweet list half comment “street shitters”,['harmful_generalization'],96594,0.0154620390385389,0.6659428477287292,0.3185950517654419,0.9845378994941713
3309,what wrong nobodi activ want loser,['harmful_generalization'],96611,0.0065820957534015,0.8953118920326233,0.0981059670448303,0.9934178590774536
3310,pay tax idiot governor administr stupid polici thousand state especi la,"['money_aid_resource_allocation', 'government_critique']",96662,0.0101516246795654,0.90088552236557,0.088962897658348,0.9898484200239182
3311,49er got ass hand like nake man take piss wind,['harmful_generalization'],96663,0.0120297838002443,0.8293825387954712,0.1585875898599624,0.9879701286554337
3312,wanna bet absolut factor even isnt exclus factor main hall use 247 even without ticket slept dca earli oversleep earli flight secur would hrass folk tri sleep even isnt option,['solutions_interventions'],96708,0.0871743634343147,0.2500124871730804,0.662813127040863,0.9128256142139436
3313,anoth day target park lot m4 driver revv park car reason woman defec stall away,['personal_interaction_observation_of_homelessness'],96711,0.0068200631067156,0.8759966492652893,0.1171833574771881,0.9931800067424774
3314,teletubbi we'r gay gay guess make sens,,96716,0.0801923871040344,0.2352143675088882,0.6845932602882385,0.9198076277971268
3315,god help,['solutions_interventions'],96772,0.0726408138871193,0.7013859748840332,0.2259732037782669,0.9273591786623
3316,drug addict,['harmful_generalization'],96811,0.0171833541244268,0.7880854606628418,0.1947311758995056,0.9828166365623474
3317,giant camp…oop niner play santa clara,['not_in_my_backyard'],96817,0.0831761881709098,0.5098710060119629,0.4069528877735138,0.9168238937854768
3318,chicagoan dalla week it silli hotel said 7eleven one block away isn't safe walk night murder rate 4x nyc signific issu struck last trip rougher expect don't like “cities”,"['harmful_generalization', 'not_in_my_backyard']",96833,0.0080891540274024,0.8587770462036133,0.1331337690353393,0.9919108152389526
3319,ppl state law make imposs anyth use illeg drug amp shit street democrat made illeg cop kick amp gave perman tent spot cost taxpay 60k per tent,"['money_aid_resource_allocation', 'government_critique', 'solutions_interventions']",96954,0.009961656294763,0.848014771938324,0.1420235633850097,0.9900383353233336
3320,ana support 4118 ban within certain distanc school around citi mean sweep mean brutal polic push around,"['government_critique', 'not_in_my_backyard']",97047,0.0360319018363952,0.5306553244590759,0.4333128333091736,0.9639681577682496
3321,what base never optimist america futurear inflat ratesor sky high murder caseor high illeg immigrantsor record high street la nyc bet you'r happi achiev isn't,"['deserving_undeserving_of_resources', 'societal_critique']",97049,0.0689500197768211,0.6741846203804016,0.2568654119968414,0.931050032377243
3322,qualifi difficult need 15 day sobrieti requir i'm see differ pay addict come,"['money_aid_resource_allocation', 'solutions_interventions']",97071,0.0220916140824556,0.5113005042076111,0.4666078388690948,0.977908343076706
3323,battl philadelphia could call fentanyl bowl,['harmful_generalization'],97090,0.0322481915354728,0.5242512822151184,0.4435004889965057,0.967751771211624
3324,total eagl domin complet niner humili eagl line broke qbs wunderkind head coach team complet fell apart dumb penal slop play sidewalk eagl superbowl,,97100,0.0507108643651008,0.8288543820381165,0.1204347312450409,0.9492891132831572
3325,realli camp,,97125,0.0257591176778078,0.6289356350898743,0.3453051745891571,0.9742408096790314
3326,fold like guy tent golden gate park,['government_critique'],97130,0.0370097421109676,0.3944046795368194,0.5685855746269226,0.962990254163742
3327,ladi think athertonmenlo park doesnt polic tougher crime,['government_critique'],97131,0.0228071138262748,0.5711978077888489,0.405995100736618,0.9771929085254668
3328,choos go care dont care crime keep go ca ton idiot,"['harmful_generalization', 'societal_critique']",97134,0.0052967807278037,0.9311366081237792,0.0635665878653526,0.994703195989132
3329,afford hous huge problem fix continu grow popul calif daughter singl mom pay twice pay home bare make,['solutions_interventions'],97143,0.0069823921658098,0.914730966091156,0.0782865956425666,0.9930175617337228
3330,want see lol go hollywood went may crazi hundr hundr furnitur right street one guy one metal shed home depot depress,['personal_interaction_observation_of_homelessness'],97163,0.0315722860395908,0.7920565009117126,0.1763711869716644,0.9684276878833772
3331,nobodi stateswer send messag use tax money fuck up yall buse much problem worri what lol get fuck ride dick,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",97174,0.0217754263430833,0.785598874092102,0.1926256716251373,0.9782245457172394
3332,proof terribl lmao 2 arrest protest mani probabl set record least mani addict shit right bet crime actual went downtown ottawa protest,"['harmful_generalization', 'not_in_my_backyard']",97177,0.0056220963597297,0.9368780255317688,0.0574998781085014,0.9943779036402702
3333,that similar manzanar idea isnt interest burbank littl way camp also schiff territori la oop,['solutions_interventions'],97212,0.1283672153949737,0.0800119191408157,0.7916209101676941,0.8716328293085098
3334,real solut 1 night shelter build micro apt micro apt sever mental ill like step santa monica rv park program provid employ disabl w equip need go back work big tax break hire amp disabl,['solutions_interventions'],97237,0.0551360063254833,0.3409599065780639,0.6039040684700012,0.9448639750480652
3335,surplus start lower rate produc afford insulin invest pay texa wast polit stunt impress stupid texa voter,"['money_aid_resource_allocation', 'government_critique']",97242,0.0549727343022823,0.5399945974349976,0.4050326943397522,0.9450272917747498
3336,lee right model drug street defec car breakin constant burglari resid flee citi violenceamp crime that live environ strive,"['harmful_generalization', 'government_critique']",97244,0.0557879097759723,0.5604630708694458,0.3837490081787109,0.9442120790481568
3337,real solut 1 night shelter build micro apt micro apt sever mental ill like step 2nd santa monica rv park program provid employ disabl w equip need go back work big tax break hire amp disabl,['solutions_interventions'],97250,0.1333622187376022,0.1263022124767303,0.7403355240821838,0.8666377365589142
3338,mayb call anarchist come pacoima feed cloth poor mayb youll get talk wont your poser revolutionari,"['societal_critique', 'solutions_interventions']",97270,0.0098881274461746,0.8540881872177124,0.1360237449407577,0.9901119321584702
3339,citi bad graffiti,"['harmful_generalization', 'government_critique']",97274,0.0070673124864697,0.8964987397193909,0.0964339524507522,0.9929326921701432
3340,burbank paramed fire perform cpr man gas station hollywood way magnolia right,['personal_interaction_observation_of_homelessness'],97301,0.0474697239696979,0.0414686873555183,0.9110615849494934,0.9525302723050116
3341,expens state live highest popul,['government_critique'],97305,0.0149534046649932,0.8464142680168152,0.1386322826147079,0.9850465506315232
3342,im moder resid pay 85 park ticket cop almost noth fight crime horribl horribl problem downtown dead school mess focus get destroy next elect,"['government_critique', 'solutions_interventions', 'not_in_my_backyard']",97348,0.0047426340170204,0.9563141465187072,0.0389432236552238,0.9952573701739312
3343,tent citi like la seattl vancouv et al,['solutions_interventions'],97385,0.0231308583170175,0.3131640255451202,0.6637051105499268,0.976869136095047
3344,wish guy help problem corrupt court offic fiscal stockton ca acus wrong said us crazi drogadict manipul polic report kick home ilegali yell us,,97424,0.031513787806034,0.522415816783905,0.4460704028606415,0.9684862196445464
3345,dont know your problem grow quick apart show expens area 200000 apart regular area 400000 one expens area,['solutions_interventions'],97443,0.0081560127437114,0.8901177048683167,0.1017262488603591,0.9918439537286758
3346,tri figur victori parad tent citi,['not_in_my_backyard'],97452,0.0342356711626052,0.3961117267608642,0.5696525573730469,0.9657642841339112
3347,spell crap im move state becom 3rd time,,97455,0.0124044474214315,0.8651355504989624,0.1224600076675415,0.987595558166504
3348,idiot elect regardless masochist love pain keep elect steal money make life wors mayb wise starv jobless,['government_critique'],97459,0.00801691878587,0.9345692992210388,0.0574138276278972,0.991983126848936
3349,calif biggest state biggest shit footbal team,,97567,0.0110151385888457,0.9188921451568604,0.0700926259160041,0.9889847710728644
3350,oh great shoplift can't decid wors don't decid,['harmful_generalization'],97603,0.0891133248805999,0.7290847301483154,0.1818019598722458,0.9108866900205612
3351,make bigger wheel drive,['harmful_generalization'],97610,0.0507838949561119,0.1235467866063118,0.8256692290306091,0.9492160156369208
3352,capitol fentanyl death capitoldemocrat run,['government_critique'],97624,0.0091645857319235,0.8715792894363403,0.1192560493946075,0.990835338830948
3353,fart plate bean serv encamp,['personal_interaction_observation_of_homelessness'],97644,0.0175846517086029,0.6191087365150452,0.3633066415786743,0.9824153780937196
3354,ok mayb issu mayb profit whatev covid right there differ risk portola van ness union squar,['societal_critique'],97756,0.0367930270731449,0.3926749527454376,0.5705320239067078,0.9632069766521454
3355,ah yes absolut need den live see problem see part live big citi,['societal_critique'],97798,0.0715545043349266,0.3946238160133362,0.5338216423988342,0.9284454584121704
3356,you'r wild exagger ride bus time two differ rout downtown work sometim appear bus time they'r sit quiet nap make feel unsaf reflect,['personal_interaction_observation_of_homelessness'],97801,0.0220696981996297,0.6091806292533875,0.3687496483325958,0.9779302775859832
3357,downtown citi tim horton locat winter essenti shelter,['solutions_interventions'],97820,0.0435374826192855,0.3294136524200439,0.627048909664154,0.956462562084198
3358,yeah graph latinx latin❌ sound like latinoa ❌❌xrat prngraphi worst graph liber democ nt 2 b rude graph whatever❗️ mexican latino hispan live like 20 small hous see nt homeless❗️,['harmful_generalization'],97879,0.0206798817962408,0.7118764519691467,0.2674436569213867,0.9793201088905334
3359,“celebs”wil walk celebr walk fame shame whatsoev losangel hollywood,['societal_critique'],97930,0.0169592257589101,0.8207396864891052,0.16230109333992,0.9830407798290252
3360,your tell group stalk harass year im hous theyr still act like im tri set art booth venic beach im like fuck day time stalk life want job,,98020,0.0080353245139122,0.8963035345077515,0.0956611111760139,0.9919646456837654
3361,bay area sport fan concern open shit street third string qb get hurt,"['harmful_generalization', 'not_in_my_backyard']",98082,0.0100854728370904,0.807546854019165,0.1823675483465194,0.9899144023656844
3362,gee mayb liber seattl hadnt defund polic enorm amount crime spent larg amount money alphabet mafia instead polic amp vet seattl anoth liber sewer like ny citi chicago,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",98140,0.007843742147088,0.9088658094406128,0.0832904130220413,0.992156222462654
3363,chicago great food entertain avoid murder avoid area shoot drug crap street seattl portland home base antifa domest terrorist organ,"['harmful_generalization', 'not_in_my_backyard']",98145,0.1470584869384765,0.4832489788532257,0.3696925044059753,0.852941483259201
3364,live purpl hair go ask dad apolog valid live front porch,['societal_critique'],98173,0.0264051090925931,0.7261661887168884,0.247428610920906,0.9735947996377944
3365,need gun need send adopt,['solutions_interventions'],98199,0.0194882433861494,0.6331759691238403,0.3473357856273651,0.9805117547512054
3366,citi palm spring bad problem plan address 23 problem desper need way see take action either lawsuit moder elect leader vote offic,"['government_critique', 'solutions_interventions']",98203,0.0096340291202068,0.834002673625946,0.1563633680343628,0.9903660416603088
3367,clean area huntington beach ocean get rid dirti kid 3 year 5th 6th grade dad navi went back vallejo pbr train wasnt like 69,['not_in_my_backyard'],98215,0.039177194237709,0.2946814596652984,0.6661412715911865,0.960822731256485
3368,yes flip az legislatur blue shine exampl total liber dem control rememb utter poverti gop ran drug addict everywher ca back,"['harmful_generalization', 'government_critique']",98228,0.3891233801841736,0.1393690109252929,0.4715076684951782,0.6108766794204712
3369,im origin realli bad kill cop dont care investig,"['harmful_generalization', 'government_critique']",98264,0.0055986111983656,0.9278934001922609,0.0665080100297927,0.9944014102220536
3370,selfmed wonder nightmar instead dream hairgel hitler minion could recal union go let happen need moni worth,"['harmful_generalization', 'government_critique']",98267,0.0069533707574009,0.8922355771064758,0.1008111014962196,0.9930466786026956
3371,wast money money go citi bernardino uninsur unpav street,"['money_aid_resource_allocation', 'government_critique']",98300,0.0093799009919166,0.8268100619316101,0.1638100892305374,0.9906201511621476
3372,2 set shop 10 fwi underpass pico centinela ave citi also promis sleep infront busi right us bank 33rd pico hous woman daili infront establish page 3,"['government_critique', 'not_in_my_backyard']",98352,0.0198369044810533,0.3172081410884857,0.6629549264907837,0.9801630675792694
3373,there plenti america,['solutions_interventions'],98406,0.0209347642958164,0.4292041659355163,0.5498610734939575,0.979065239429474
3374,plagu much insan im glad move area alreadi popul 1980s wouldv ever believ mess today,['not_in_my_backyard'],98454,0.0169852674007415,0.8998948931694031,0.0831197500228881,0.9830146431922911
3375,kid see get wors wors govern democrat dont know manag citi democrat know legal drug wast money drive rich citi lose tax,"['money_aid_resource_allocation', 'government_critique']",98489,0.0066572073847055,0.929394543170929,0.0639482885599136,0.9933428317308426
3376,citi need someth number streets…everywher go everywhere… front everi kind busi walmart five star restaurants… put tent everywhere…it wasn't bad year ago,"['solutions_interventions', 'personal_interaction_observation_of_homelessness']",98492,0.0103895924985408,0.8732684254646301,0.1163420155644416,0.9896104410290718
3377,governor nuisanc hes make life miser exampl call come place overrun give break,"['government_critique', 'not_in_my_backyard']",98497,0.0056650200858712,0.9361714124679564,0.0581635385751724,0.994334951043129
3378,say that safest countri africa good thing it like say rate high problem,['societal_critique'],98514,0.0969397276639938,0.4127797484397888,0.4902804791927337,0.9030602276325226
3379,mani crazi call franschizo instead,['harmful_generalization'],98540,0.0092476895079016,0.8962509632110596,0.0945013463497161,0.9907523095607758
3380,head back may 3 2023 tampa fl amtrak train work remot counti union chapter union,,98557,0.0602431036531925,0.0127179352566599,0.9270389676094056,0.9397569028660656
3381,human dtla probabl nastiest citi america walk dtla inhal air might get sick liter stink,['harmful_generalization'],98573,0.0072644636966288,0.9515368342399596,0.0411987826228141,0.992735616862774
3382,cleari support vote democrat parti want whole countri tobe like problem like ran crime shoot,['government_critique'],98615,0.0509533360600471,0.5206442475318909,0.4284024536609649,0.9490467011928558
3383,nanci pelosi isnt respons drug camp interact map locat human fece sidewalk kevin mccarthi blame street crime polic corrupt bakersfield accord colin kaepernick dnc tweet team,['government_critique'],98646,0.0098529830574989,0.7092764973640442,0.2808704972267151,0.9901469945907592
3384,yeah it well,['solutions_interventions'],98671,0.0596306249499321,0.6811036467552185,0.2592656910419464,0.9403693377971648
3385,let take republican state like exampl freeli shoplift store popul far high count actual recogn third gender sound like shithol right oh wait progress state nvm,['government_critique'],98749,0.01654595695436,0.7200388312339783,0.2634151875972748,0.983454018831253
3386,hey rich nonprofit activ new industri bet you'r rich man see new czar la make 400 k per year realli think she worth much,"['societal_critique', 'solutions_interventions']",98775,0.2554719150066376,0.1975977569818496,0.5469303727149963,0.744528129696846
3387,don't seem level awe selfimpos mental ill sure lot street follow path logic conclus,['harmful_generalization'],98826,0.031067669391632,0.5966398119926453,0.3722925186157226,0.968932330608368
3388,daydream 247 purg contest realiti tv purg,['media_portrayal'],98878,0.0203465763479471,0.7177646160125732,0.2618888020515442,0.9796534180641174
3389,lifelong californian experienc absolut newsom disast ofgtglob openbord sanctuary4criminaldrugaddictiongenderblenderingkidshomeless ampmand lie abt forestri amp waterexecut order constitut treadergtgun bannersom reason,['government_critique'],98911,0.0153003381565213,0.7764705419540405,0.2082291096448898,0.9846996515989304
3390,put two prop shelter legal sport gambl neither pass,"['government_critique', 'solutions_interventions']",98950,0.0104921283200383,0.8414614200592041,0.1480464786291122,0.9895078986883163
3391,vote trump everyon look mani fentanyl street public hard drug it horribl,"['harmful_generalization', 'government_critique']",98966,0.0092994244769215,0.9227778315544128,0.0679227411746978,0.9907005727291108
3392,us f€k em real solut need micro apt sever mental ill like step 2nd santa monica provid employ disabl w equip need go back work better program employ,['solutions_interventions'],98985,0.0194895770400762,0.7505846619606018,0.2299257963895797,0.9805104583501816
3393,accord option live tent exist citi budget attest fact reason outreach team resourc sacramento help man would accept help offer,"['government_critique', 'solutions_interventions']",98998,0.0426148399710655,0.1021482646465301,0.8552369475364685,0.9573852121829988
3394,show concern entir day bring subway reliev hear didn't go summer spent day hyatt embarcadero shock see number live around,['personal_interaction_observation_of_homelessness'],99028,0.0367715060710907,0.6433015465736389,0.319926917552948,0.9632284641265868
3395,leav idaho zombi roam street electr gas gasolin price roof water ration electr car mandat properti tax state tax terribl govern illeg immigr it virtual paradis,"['harmful_generalization', 'government_critique']",99033,0.0261973459273576,0.7313368320465088,0.2424658089876175,0.9738026410341264
3396,live orang counti drive thru la multipl time week definit area repres hispan mayb miss rare see hispan plenti walk around also cultur arent,['personal_interaction_observation_of_homelessness'],99097,0.2926004230976105,0.0570819228887558,0.6503176093101501,0.707399532198906
3397,would rio grand contain suitabl environ reloc allig everglad okeefenoke,['not_in_my_backyard'],99166,0.0366876162588596,0.0513973347842693,0.911915123462677,0.9633124582469464
3398,sabu shake sr good samaritan center sabu shake sr good samaritan center salvat armi monterey good sam center day center provid essenti servic lowincom,['solutions_interventions'],99187,0.1795993596315384,0.0096737844869494,0.8107268810272217,0.8204006655141711
3399,current liam doesn't understand crimin socialist illeg immigr should'v sit detent facil way canada live liber dem sanctuari citi status wasn't maga hey liam here sign,"['deserving_undeserving_of_resources', 'government_critique']",99244,0.0123561583459377,0.7446801066398621,0.2429636418819427,0.9876437485218048
3400,tell text ex go problem told see bad florida—for reason media ignor skyrocket popul state,['media_portrayal'],99286,0.0216410420835018,0.653355062007904,0.3250039517879486,0.9783590137958528
3401,citi would never put trailer street sound like alpha project plan encamp land sante went awri,"['government_critique', 'not_in_my_backyard']",99289,0.0140727702528238,0.717585027217865,0.2683421969413757,0.9859272241592408
3402,im still fight 100m lawsuit ubereat driver convict break amp enter restaur say cost job amp made hollywood cant even make shit,,99302,0.0057710292749106,0.9304093718528748,0.0638196468353271,0.994229018688202
3403,2018 newsom say he'll deliv massiv new hous noth happen 2019 newsom say he czar problem get wors 2020 newsom declar drought emerg noth happen 2022 newsom declar flood emerg noth happen lesson america don't,"['government_critique', 'solutions_interventions']",99348,0.0223752260208129,0.7820696234703064,0.1955551356077194,0.9776247590780258
3404,“harm reduction” destroy drug addict overdos,"['harmful_generalization', 'government_critique']",99370,0.0057833422906696,0.9222636818885804,0.0719530060887336,0.994216687977314
3405,yea make sure got one teach kid sexual pleasur rest book return soon i'm sure outrag might home sell ya don't mind step pile crap amp,"['harmful_generalization', 'not_in_my_backyard']",99450,0.0450909212231636,0.6117796897888184,0.343129426240921,0.9549091160297394
3406,mayb diegosan figur take care,['solutions_interventions'],99492,0.0512682981789112,0.2701931893825531,0.6785385012626648,0.948731690645218
3407,comic con come around think ill cosplay futurist oh wait silli suppos scienc fiction amp fantasi realiti yall provid costum hide sweep away,['harmful_generalization'],99535,0.0180247016251087,0.7819578647613525,0.2000173479318618,0.9819752126932144
3408,pleas finish bankrupt let good leav keep live hole water ration hyperinfl hypertax,"['government_critique', 'solutions_interventions', 'not_in_my_backyard']",99536,0.005544536281377,0.9442067742347716,0.0502486824989318,0.9944554567337036
3409,none true get laid still loot go place like terrorist like antifa get away burn loot murder border way control sinc took offic drug get wors liar,['government_critique'],99571,0.0063135605305433,0.9506772756576538,0.0430091209709644,0.9936863966286182
3410,work restor industri went fire loss recent hous caught fire due take properti complet disgust board came back next day work alreadi got back,['personal_interaction_observation_of_homelessness'],99592,0.0173882227391004,0.7248132824897766,0.2577985227108001,0.9826118052005768
3411,invit illeg free money benefit mess,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",99619,0.0133855901658535,0.8195744156837463,0.1670399755239486,0.986614391207695
3412,estim 45000 counti signific number capabl employ much less market rate rent,['solutions_interventions'],99635,0.0111837666481733,0.7564159035682678,0.2324002981185913,0.9888162016868592
3413,ie see other success opportun selv downtown near overpr hotel 600night small room sleep park across street flag lamppost pay lip servic divers dc,"['government_critique', 'not_in_my_backyard']",99690,0.0689885020256042,0.3872095644474029,0.5438019633293152,0.931011527776718
3414,i'm sorri believ indic hypocrisi i'm sorri you'r struggl point feel need dehuman sleep la jolla pleas speak psychiatrist,['societal_critique'],99708,0.0055849445052444,0.9202569723129272,0.0741580873727798,0.9944150596857072
3415,compar encamp la amp poverti fl ppl move tx amp fl escap hole past 2 year adjust influx andrea big mother natur fu ca next 10 year physic remov la,['not_in_my_backyard'],99748,0.026150245219469,0.441019207239151,0.5328305959701538,0.9738498032093048
3416,money can't chang dark period histori fix still broken slave fact fled next help veteran 223k spent let put,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",99754,0.0124194789677858,0.8066417574882507,0.1809388399124145,0.9875805974006652
3417,done help diego grow low incom go fill restaur cup cash retail purchas contribut solut shut,"['societal_critique', 'solutions_interventions']",99759,0.014050611294806,0.7658625245094299,0.2200868874788284,0.9859494119882584
3418,born red citi busi thrive due person respons stay away blue citi it fine sure easili ignor driven don't stay don't enabl offer job,"['government_critique', 'solutions_interventions', 'not_in_my_backyard']",99780,0.1559449434280395,0.227860227227211,0.6161948442459106,0.8440550714731216
3419,ontario hotel prime downtown toronto use warehous servic transit system motor home mental handicap refus medic treatment conserv inact consequ,"['government_critique', 'solutions_interventions']",99803,0.0044196196831762,0.9303634166717528,0.0652170181274414,0.9955804347991944
3420,huge amount support bless without inspir would fentanyl addict crap street,,99849,0.5398212671279907,0.2169396877288818,0.2432390451431274,0.4601787328720093
3421,rais eureka 80 mile oregon border would drive coast tecoma triciti 50s amp 60s never like cring visit mom camp area sad see,['personal_interaction_observation_of_homelessness'],99879,0.0138272764161229,0.7193900942802429,0.2667826116085052,0.9861727058887482
3422,23000000 park without public bathroom sure heard there lot complain amp complain mayb 23 million go toward solv,"['money_aid_resource_allocation', 'solutions_interventions']",99886,0.0125294020399451,0.7262234687805176,0.2612471580505371,0.9874706268310548
3423,women shelter naomi hous fresno ca run bio man peni amp ball got shower nude medic vulner women mandatori shower class action lawsuit bio women feder court fresno calif us,"['harmful_generalization', 'societal_critique']",99890,0.0148235941305756,0.6593594551086426,0.3258170187473297,0.9851764738559724
3424,frighten somehow surpris slowli creep fascism don't want see result polici photo campsit front francisco citi hall perfect exampl,['government_critique'],99904,0.0071521224454045,0.9090498089790344,0.0837980359792709,0.9928478449583054
3425,let help homelessthey need help clean street 49er happi eagl help civic duti,['solutions_interventions'],99934,0.7371737957000732,0.0272491462528705,0.2355770468711853,0.2628261931240558
3426,… nonprofit integr part industri complex need street come one come addict get increas power influenc includ ringlead within citi hall,"['money_aid_resource_allocation', 'societal_critique', 'solutions_interventions']",99943,0.0173893757164478,0.6467132568359375,0.3358973860740661,0.9826106429100036
3427,prepar la sandiego sacramento sanfrancisco street video amp mental ill communist,['government_critique'],99952,0.0192399974912405,0.4913244843482971,0.4894355237483978,0.980760008096695
3428,take food groceri store feed bank took much rent evict street rain even possibl,"['government_critique', 'solutions_interventions']",99953,0.0079055679962039,0.8876393437385559,0.1044550985097885,0.9920944422483444
3429,without doubt i'm newsom last countri need presid gavin newsom turn drug infest shit hole,"['harmful_generalization', 'government_critique']",99961,0.0193304494023323,0.8819544315338135,0.098715141415596,0.9806695729494096
3430,isnt state like would better suit come disturb cultur dont like camp take pictur,['societal_critique'],99996,0.007264400832355,0.8569398522377014,0.1357958167791366,0.992735669016838
3431,yesterday sacramento saw man high meth mind fli like bird “selfmedicating” gavin hope achiev entir state countri,"['harmful_generalization', 'government_critique']",100019,0.0370837971568107,0.5200117826461792,0.4429044127464294,0.9629161953926086
3432,francisco said nobodi ever entitl much ‍♀️,['societal_critique'],100042,0.0195658076554536,0.7856040596961975,0.1948300898075103,0.980434149503708
3433,happen instead music yell cri 1st world wonder person id prefer music solv earplug couldnt anyth sad anguish caus yell,['personal_interaction_observation_of_homelessness'],100075,0.0112674282863736,0.9024780988693236,0.0862544775009155,0.9887325763702391
3434,total free work look like wild west erupt multipl mass shoot report attack street street assault hammer wake fail,['government_critique'],100088,0.0067108776420354,0.930072546005249,0.0632166266441345,0.9932891726493835
3435,hey rich cali it stop stir pot don't start put tweet good work clean shitti state mayb rest countri send tent drug abus see great clown show,"['harmful_generalization', 'societal_critique']",100107,0.0118717523291707,0.9112090468406676,0.0769191086292266,0.9881281554698944
3436,governor i'd visit everi dv shelter everi shelter call cathol chariti everi one downtown offic right next prosecutor public defend offic,"['government_critique', 'solutions_interventions']",100159,0.5198124647140503,0.0317018404603004,0.4484857022762298,0.4801875427365303
3437,im 60 yrs old yr 4 car due prob lifelong epilepsi exparaleg bay area law firm includ civil right wed bio man client dress woman forc us naomi hous shelter fresno ca,,100234,0.032360840588808,0.3574697077274322,0.6101694703102112,0.9676391780376434
3438,read stori notic headlin fatal beat kelli thoma fullerton polic 2011 spark chang offic treat mental ill see quick chang happen one white guy kill differ,['government_critique'],100238,0.0162914488464593,0.5577489137649536,0.4259595870971679,0.9837085008621216
3439,listen teddi live public money watch explod focus state teddi need help,"['money_aid_resource_allocation', 'government_critique', 'societal_critique', 'deserving_undeserving_of_resources']",100243,0.0156023995950818,0.8534001708030701,0.1309974491596222,0.9843976199626924
3440,yes awesom side overrun outlaw gas stove folk hold side show state great job,['government_critique'],100264,0.9454163312911988,0.0113981394097208,0.043185606598854,0.0545837460085749
